## [BeGaze]
## Converted from:	F:\SMI-A\Madison test\madison-[d5b25234-9881-432f-aa23-9764dd3f39f6]\madison-1-unified.smi
## Date:	25.11.2015 20:26:48
## Version:	BeGaze 3.6.40
## IDF Version:	10
## Sample Rate:	60
## Separator Type:	Trial
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	5126
## Reversed:	none
## [Run]
## Subject:	madison
## Description:	Run1
## [Calibration]
## Calibration Area:	960	720
## [Geometry]
## Stimulus Dimension [mm]:	960	720
## Head Distance [mm]:	1450
## [Hardware Setup]
## System ID:	
## Operating System :	
## IView X Version:	
## [Filter Settings]
## Heuristics:	False
## Heuristics Stage:	0
## Bilateral:	False
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT
##
Time	Type	Trial	B POR X [px]	B POR Y [px]
540458171	SMP	1	606.49	257.28	
540474769	SMP	1	606.64	254.96	
540491367	SMP	1	604.60	251.99	
540508036	SMP	1	587.31	268.29	
540524602	SMP	1	571.76	309.79	
540541257	SMP	1	574.77	309.20	
540557881	SMP	1	576.15	308.29	
540574510	SMP	1	576.84	307.84	
540590910	SMP	1	578.32	306.04	
540608203	SMP	1	579.41	305.12	
540624023	SMP	1	579.15	302.27	
540640779	SMP	1	581.01	301.44	
540657270	SMP	1	581.65	299.67	
540673938	SMP	1	583.99	298.48	
540690430	SMP	1	582.07	296.75	
540707080	SMP	1	584.38	296.04	
540723645	SMP	1	584.57	292.73	
540740414	SMP	1	562.42	322.82	
540756857	SMP	1	517.13	386.34	
540773738	SMP	1	518.36	399.04	
540790049	SMP	1	520.23	396.97	
540806768	SMP	1	521.78	391.92	
540823471	SMP	1	524.48	389.36	
540839928	SMP	1	527.75	385.64	
540856412	SMP	1	529.79	379.44	
540873035	SMP	1	531.24	374.47	
540889565	SMP	1	535.55	370.55	
540906162	SMP	1	539.07	364.43	
540922759	SMP	1	540.42	360.36	
540939451	SMP	1	543.45	357.67	
540955936	SMP	1	543.44	354.01	
540972644	SMP	1	547.26	351.40	
540989172	SMP	1	545.90	346.04	
541005806	SMP	1	509.46	320.72	
541022453	SMP	1	500.83	299.22	
541038924	SMP	1	504.10	297.28	
541055535	SMP	1	505.22	294.92	
541072283	SMP	1	509.89	293.75	
541088715	SMP	1	511.07	290.45	
541105506	SMP	1	514.43	287.58	
541121922	SMP	1	515.58	286.13	
541138533	SMP	1	517.38	284.18	
541155798	SMP	1	526.22	305.71	
541171658	SMP	1	556.54	377.98	
541188315	SMP	1	564.21	406.47	
541205019	SMP	1	563.69	401.09	
541221546	SMP	1	565.42	397.16	
541238136	SMP	1	565.14	392.93	
541254684	SMP	1	566.14	389.84	
541271451	SMP	1	566.28	384.11	
541287999	SMP	1	565.01	382.31	
541304436	SMP	1	565.72	375.51	
541321052	SMP	1	565.52	371.86	
541337689	SMP	1	566.06	367.15	
541354291	SMP	1	564.88	362.74	
541370916	SMP	1	562.48	357.03	
541387400	SMP	1	558.09	363.80	
541404115	SMP	1	545.14	397.36	
541420785	SMP	1	543.09	398.32	
541437196	SMP	1	539.74	394.82	
541453831	SMP	1	539.67	393.15	
541470586	SMP	1	537.84	389.65	
541487229	SMP	1	537.20	387.76	
541503638	SMP	1	536.41	386.16	
541520296	SMP	1	533.85	381.50	
541536912	SMP	1	534.24	378.42	
541553680	SMP	1	534.13	377.40	
541570124	SMP	1	533.87	376.97	
541586551	SMP	1	532.41	373.58	
541603345	SMP	1	532.13	374.01	
541619806	SMP	1	530.89	374.33	
541636390	SMP	1	530.67	373.33	
541652962	SMP	1	531.82	371.41	
541669584	SMP	1	532.18	371.83	
541686183	SMP	1	533.99	377.06	
541702720	SMP	1	576.98	429.90	
541719505	SMP	1	628.22	498.47	
541735987	SMP	1	642.54	541.74	
541753430	SMP	1	642.27	538.17	
541769146	SMP	1	641.44	535.68	
541785862	SMP	1	638.01	531.09	
541802393	SMP	1	636.73	526.84	
541819090	SMP	1	634.43	524.39	
541835776	SMP	1	632.50	522.70	
541852157	SMP	1	628.21	517.94	
541868720	SMP	1	627.13	518.18	
541885740	SMP	1	623.96	515.00	
541901912	SMP	1	619.50	511.88	
541918470	SMP	1	618.17	511.56	
541935116	SMP	1	631.60	518.09	
541952110	SMP	1	664.92	538.86	
541968302	SMP	1	660.79	537.88	
541984995	SMP	1	656.06	536.78	
542001399	SMP	1	649.93	531.92	
542018138	SMP	1	643.58	529.82	
542034656	SMP	1	637.76	526.30	
542051348	SMP	1	631.21	523.30	
542067928	SMP	1	626.32	522.79	
542084482	SMP	1	621.05	520.61	
542101147	SMP	1	615.84	519.48	
542117701	SMP	1	626.84	503.99	
542134286	SMP	1	681.66	458.68	
542150849	SMP	1	711.01	432.57	
542167443	SMP	1	712.03	431.99	
542184037	SMP	1	701.69	427.01	
542200694	SMP	1	698.67	425.08	
542217262	SMP	1	687.45	420.24	
542233776	SMP	1	681.20	422.34	
542250513	SMP	1	674.77	418.51	
542267219	SMP	1	665.30	417.11	
542283914	SMP	1	656.69	415.48	
542300201	SMP	1	649.20	414.75	
542317149	SMP	1	640.95	415.06	
542333442	SMP	1	633.83	414.90	
542350098	SMP	1	626.96	413.07	
542366530	SMP	1	620.51	415.14	
542383285	SMP	1	613.61	415.11	
542400514	SMP	1	608.02	416.10	
542416330	SMP	1	601.23	416.14	
542433188	SMP	1	594.82	413.85	
542449565	SMP	1	587.89	410.81	
542466499	SMP	1	579.91	410.05	
542482746	SMP	1	571.57	409.68	
542499332	SMP	1	562.55	406.83	
542515947	SMP	1	554.56	404.71	
542532531	SMP	1	546.28	403.01	
542549193	SMP	1	537.73	399.77	
542566176	SMP	1	531.19	396.01	
542582288	SMP	1	523.72	393.43	
542598992	SMP	1	516.75	389.19	
542615471	SMP	1	511.17	385.63	
542632066	SMP	1	530.13	396.02	
542648667	SMP	1	609.99	449.76	
542665318	SMP	1	681.25	510.83	
542681911	SMP	1	711.34	538.39	
542698478	SMP	1	705.19	534.79	
542715055	SMP	1	697.05	526.63	
542731676	SMP	1	696.35	525.73	
542748293	SMP	1	691.36	520.08	
542764914	SMP	1	688.89	513.97	
542781404	SMP	1	682.99	506.14	
542798087	SMP	1	678.20	503.18	
542814667	SMP	1	674.84	496.94	
542831289	SMP	1	672.19	492.33	
542847850	SMP	1	668.05	486.54	
542864413	SMP	1	665.36	482.20	
542881034	SMP	1	663.46	475.62	
542897650	SMP	1	659.59	472.42	
542914174	SMP	1	627.32	498.21	
542930873	SMP	1	574.49	528.10	
542947653	SMP	1	568.97	525.53	
542964020	SMP	1	567.08	520.28	
542980625	SMP	1	562.52	513.59	
542997196	SMP	1	562.39	509.20	
543013803	SMP	1	561.27	504.71	
543030399	SMP	1	560.25	499.80	
543047035	SMP	1	557.60	493.46	
543063553	SMP	1	557.26	489.29	
543080378	SMP	1	557.59	485.05	
543096765	SMP	1	557.42	481.53	
543113402	SMP	1	556.59	474.61	
543129937	SMP	1	555.29	469.25	
543146589	SMP	1	555.92	468.06	
